고객ID,Recency,Frequency,Monetary,Length,총납세액,평균납세액,총구매수량,평균구매수량,총할인금액,평균할인금액,평균할인율,총배송료,평균배송료,최다구매월,당월구매횟수,고유거래일수,평균구매주기,추가구매일수,성별,고객지역,가입기간,구매카테고리수,First_category,Second_category,Third_category,used개수,not used개수,clicked개수,Used_ratio,Used_ratio_per_F,Clicked_ratio,Clicked_ratio_per_F
USER_1191,19,39,6391.5971,190,651.2561000000001,10.854268333333334,101,2.58974358974359,665.9789999999999,11.099649999999999,11.0,260.96,4.349333333333333,Dec,14,4,99,3.0,남,California,29,6,Nest,Apparel,Nest,30,3,27,0.5,0.01282051282051282,0.45,0.011538461538461539
USER_1192,96,36,6743.6535,133,715.0155,8.411947058823529,461,12.805555555555555,806.6619999999999,9.490141176470587,7.53,388.75,4.573529411764706,May,23,4,90,3.0,여,California,5,10,Apparel,Nest,Stationery,27,10,48,0.3176470588235294,0.008823529411764706,0.5647058823529412,0.01568627450980392
USER_1193,342,7,2030.189,0,183.221,18.3221,14,2.0,30.742000000000004,3.0742000000000003,2.0,45.5,4.55,Jan,7,1,342,0.0,남,California,12,1,Nest,None,None,2,3,5,0.2,0.028571428571428574,0.5,0.07142857142857142
USER_1194,69,15,2603.8244,171,239.7184,7.264193939393939,254,16.933333333333334,128.124,3.8825454545454545,5.15,121.57000000000001,3.683939393939394,Oct,8,2,205,1.0,여,California,28,7,Stationery,Nest,Apparel,12,7,14,0.36363636363636365,0.024242424242424242,0.42424242424242425,0.028282828282828285
USER_1195,88,51,10231.0636,239,976.7996,11.35813488372093,280,5.490196078431373,451.706,5.25239534883721,4.42,463.42,5.388604651162791,Feb,36,3,188,2.0,여,Chicago,20,9,Nest,Apparel,Stationery,23,16,47,0.26744186046511625,0.005243958048335613,0.5465116279069767,0.010715914272685818
USER_1196,34,14,2740.8178000000003,137,204.6458,12.7903625,26,1.8571428571428572,237.078,14.817375,5.62,90.0,5.625,Nov,13,2,154,1.0,여,California,28,5,Nest,Nest,Apparel,5,1,10,0.3125,0.022321428571428572,0.625,0.044642857142857144
USER_1197,87,36,6264.5033,237,590.3353000000001,9.223989062500001,107,2.9722222222222223,432.59200000000004,6.759250000000001,6.41,301.13,4.70515625,Feb,9,5,112,4.0,남,Chicago,9,9,Nest,Apparel,Stationery,21,9,34,0.328125,0.009114583333333334,0.53125,0.014756944444444444
USER_1198,242,22,2161.0486,0,287.7946,7.379348717948718,277,12.590909090909092,108.756,2.7886153846153845,5.64,133.0,3.41025641025641,May,22,1,242,0.0,남,California,46,7,Apparel,Stationery,Housewares,11,7,21,0.28205128205128205,0.01282051282051282,0.5384615384615384,0.024475524475524476
USER_1199,30,7,1001.0442,0,97.9212,8.1601,20,2.857142857142857,82.077,6.8397499999999996,7.5,50.980000000000004,4.248333333333334,Dec,7,1,30,0.0,여,New York,43,3,Nest,Stationery,Apparel,3,1,8,0.25,0.03571428571428571,0.6666666666666666,0.09523809523809523
USER_1200,295,32,5873.1149000000005,1,611.5289,7.029067816091954,152,4.75,254.81399999999996,2.9288965517241374,6.21,307.85,3.538505747126437,Mar,32,2,148,1.0,남,Chicago,8,9,Apparel,Nest,Housewares,19,15,53,0.21839080459770116,0.006824712643678161,0.6091954022988506,0.01903735632183908
USER_1201,270,1,16.868000000000002,0,0.9570000000000001,0.47850000000000004,3,3.0,0.15900000000000003,0.07950000000000002,5.0,6.5,3.25,Apr,1,1,270,0.0,여,California,22,1,Stationery,None,None,1,1,0,0.5,0.5,0.0,0.0
USER_1202,89,29,4626.4397,0,511.76469999999995,9.841628846153846,231,7.9655172413793105,146.29500000000002,2.813365384615385,2.88,216.44,4.162307692307692,Oct,29,1,89,0.0,여,California,31,9,Apparel,Nest,Stationery,15,9,28,0.28846153846153844,0.009946949602122016,0.5384615384615384,0.01856763925729443
USER_1203,148,49,6921.4852,1,771.8412,5.891917557251908,322,6.571428571428571,335.206,2.558824427480916,6.56,322.96999999999997,2.4654198473282443,Aug,49,2,75,1.0,여,New York,38,10,Apparel,Nest,Housewares,44,31,56,0.33587786259541985,0.006854650257049385,0.42748091603053434,0.008724100327153763
USER_1204,285,9,2022.6514,59,230.35139999999998,10.47051818181818,126,14.0,116.59,5.299545454545455,4.09,98.8,4.490909090909091,Jan,7,2,201,1.0,여,Washington DC,45,7,Nest,Housewares,Apparel,5,4,13,0.22727272727272727,0.025252525252525252,0.5909090909090909,0.06565656565656566
USER_1205,111,5,1412.9788,85,156.1988,13.016566666666668,53,10.6,80.39999999999999,6.699999999999999,5.0,50.839999999999996,4.236666666666666,Jun,4,2,140,1.0,남,California,3,5,Nest,Apparel,Apparel,2,4,6,0.16666666666666666,0.03333333333333333,0.5,0.1
USER_1206,7,1,139.93,0,12.13,12.13,1,1.0,0.0,0.0,0.0,6.5,6.5,Dec,1,1,7,0.0,여,Chicago,14,1,Nest,None,None,0,0,1,0.0,0.0,1.0,1.0
USER_1207,4,15,2349.9097,223,212.82870000000003,8.513148000000001,50,3.3333333333333335,192.189,7.6875599999999995,8.4,106.9,4.276,May,10,2,225,1.0,남,Chicago,16,6,Apparel,Nest,Nest,9,7,9,0.36,0.024,0.36,0.024
USER_1208,229,21,2918.9076,0,304.9636,5.754030188679245,86,4.095238095238095,80.306,1.5152075471698112,5.66,142.71,2.6926415094339626,May,21,1,229,0.0,여,Chicago,39,6,Apparel,Stationery,Nest,15,6,32,0.2830188679245283,0.013477088948787061,0.6037735849056604,0.02875112309074573
USER_1209,58,5,187.94260000000003,114,21.1816,2.353511111111111,9,1.8,17.799,1.9776666666666667,5.56,30.0,3.3333333333333335,Nov,2,3,95,2.0,여,California,9,5,Apparel,Stationery,Lifestyle,4,2,3,0.4444444444444444,0.08888888888888888,0.3333333333333333,0.06666666666666667
USER_1210,256,1,28.6442,0,3.4542,3.4542,1,1.0,0.0,0.0,0.0,6.0,6.0,Apr,1,1,256,0.0,여,New York,17,1,Apparel,None,None,0,0,1,0.0,0.0,1.0,1.0
USER_1211,54,19,4049.5682,0,340.39820000000003,14.183258333333335,31,1.631578947368421,252.0,10.5,6.67,131.18,5.465833333333333,Nov,19,1,54,0.0,여,California,6,4,Nest,Nest,Nest,8,4,12,0.3333333333333333,0.017543859649122806,0.5,0.02631578947368421
USER_1212,27,15,3461.4428,7,283.4638,10.902453846153845,71,4.733333333333333,304.381,11.706961538461538,11.15,172.16,6.621538461538462,Dec,11,2,20,1.0,남,Washington DC,24,5,Nest,Apparel,Nest,10,6,10,0.38461538461538464,0.025641025641025644,0.38461538461538464,0.025641025641025644
USER_1213,5,51,8567.3398,183,830.3288,9.76857411764706,358,7.019607843137255,694.579,8.171517647058822,9.41,522.6,6.148235294117647,Jun,18,8,46,7.0,여,New York,10,11,Nest,Apparel,Nest,32,12,41,0.3764705882352941,0.007381776239907728,0.4823529411764706,0.009457900807381776
USER_1214,288,11,1738.1632,0,169.84120000000001,7.720054545454546,116,10.545454545454545,42.168,1.9167272727272726,6.82,166.55,7.570454545454546,Mar,11,1,288,0.0,여,California,40,5,Apparel,Stationery,Nest,5,0,17,0.22727272727272727,0.02066115702479339,0.7727272727272727,0.07024793388429752
USER_1215,131,7,1607.1875,142,198.9545,11.703205882352941,632,90.28571428571429,242.29700000000003,14.252764705882354,10.0,49.99,2.940588235294118,Aug,5,2,207,1.0,남,New Jersey,49,7,Apparel,Nest,Housewares,10,0,7,0.5882352941176471,0.08403361344537816,0.4117647058823529,0.058823529411764705
USER_1216,40,9,2805.3656,0,263.9356,16.495975,31,3.4444444444444446,56.27000000000001,3.5168750000000006,5.0,93.28,5.83,Nov,9,1,40,0.0,여,Chicago,9,3,Apparel,Nest,Nest,4,3,9,0.25,0.027777777777777776,0.5625,0.0625
USER_1217,11,7,1589.7261999999998,0,152.28920000000002,15.228920000000002,15,2.142857142857143,246.903,24.6903,12.0,51.99,5.199,Dec,7,1,11,0.0,여,Washington DC,8,4,Nest,Nest,Apparel,4,2,4,0.4,0.05714285714285715,0.4,0.05714285714285715
USER_1218,16,139,36999.422699999996,1,3787.6597,14.567921923076923,1448,10.417266187050359,3624.417,13.940065384615384,9.35,1261.72,4.852769230769231,Dec,139,2,9,1.0,여,California,44,10,Apparel,Nest,Nest,81,49,130,0.31153846153846154,0.002241283895960155,0.5,0.0035971223021582736
USER_1219,129,56,7458.4381,101,761.1101,6.23860737704918,422,7.535714285714286,299.582,2.455590163934426,5.57,419.47,3.43827868852459,May,29,3,110,2.0,여,New Jersey,40,10,Apparel,Nest,Stationery,34,20,68,0.2786885245901639,0.004976580796252927,0.5573770491803278,0.009953161592505854
USER_1220,257,1,32.432,0,4.032,1.008,8,8.0,0.0,0.0,0.0,6.0,1.5,Apr,1,1,257,0.0,여,California,21,1,Lifestyle,None,None,0,1,3,0.0,0.0,0.75,0.75
USER_1221,173,61,11346.9028,95,1160.1738,8.468421897810218,502,8.229508196721312,246.58100000000002,1.7998613138686133,3.72,515.86,3.7654014598540146,Apr,46,4,90,3.0,여,California,36,10,Apparel,Nest,Stationery,51,23,63,0.3722627737226277,0.006102668421682422,0.45985401459854014,0.007538590403254756
USER_1222,272,65,12369.5916,1,1294.4726,8.04020248447205,768,11.815384615384616,354.071,2.199198757763975,3.66,650.32,4.039254658385094,Apr,65,2,137,1.0,여,New York,13,12,Apparel,Stationery,Nest,60,22,79,0.37267080745341613,0.005733397037744864,0.4906832298136646,0.0075489727663640704
USER_1223,179,8,1179.2598,0,124.2038,7.3061058823529414,117,14.625,24.404000000000003,1.4355294117647062,2.35,63.65,3.7441176470588236,Jul,8,1,179,0.0,남,New York,32,7,Apparel,Nest,Stationery,4,1,12,0.23529411764705882,0.029411764705882353,0.7058823529411765,0.08823529411764706
USER_1224,209,21,3516.7942000000003,145,380.5322,8.096429787234042,185,8.80952380952381,117.63799999999999,2.5029361702127657,4.26,159.97,3.4036170212765957,Jan,12,3,166,2.0,여,New Jersey,12,7,Apparel,Nest,Lifestyle,12,7,28,0.2553191489361702,0.012158054711246199,0.5957446808510638,0.028368794326241134
USER_1225,26,14,2058.3073999999997,0,162.6164,8.558757894736843,21,1.5,110.319,5.806263157894737,9.47,104.18,5.483157894736842,Dec,14,1,26,0.0,여,Chicago,8,5,Apparel,Nest,Nest,6,2,11,0.3157894736842105,0.022556390977443608,0.5789473684210527,0.04135338345864662
USER_1226,181,26,5232.742,1,499.095,11.883214285714287,59,2.269230769230769,155.163,3.694357142857143,4.05,172.69,4.111666666666666,Jul,26,2,91,1.0,여,Chicago,6,9,Nest,Apparel,Lifestyle,17,5,20,0.40476190476190477,0.015567765567765568,0.47619047619047616,0.018315018315018312
USER_1227,15,6,885.473,0,79.909,6.659083333333334,14,2.3333333333333335,160.536,13.378,10.0,39.0,3.25,Dec,6,1,15,0.0,여,California,46,6,Apparel,Housewares,Nest,4,3,5,0.3333333333333333,0.05555555555555555,0.4166666666666667,0.06944444444444445
USER_1228,92,16,1967.3462,36,207.7602,3.9953884615384614,68,4.25,163.674,3.1475769230769233,7.5,133.98,2.5765384615384614,Aug,14,2,82,1.0,남,New York,39,9,Apparel,Lifestyle,Stationery,19,5,28,0.36538461538461536,0.02283653846153846,0.5384615384615384,0.03365384615384615
USER_1229,135,29,4661.783,0,480.14300000000003,6.077759493670887,770,26.551724137931036,331.11,4.1912658227848105,7.34,305.38,3.8655696202531646,Aug,29,1,135,0.0,여,New York,11,10,Apparel,Nest,Stationery,29,13,37,0.3670886075949367,0.012658227848101266,0.46835443037974683,0.016150152771715408
USER_1230,65,22,3026.329,92,267.56,6.37047619047619,73,3.3181818181818183,93.561,2.2276428571428575,5.0,174.46,4.153809523809524,Jul,11,3,83,2.0,남,Chicago,8,9,Apparel,Nest,Housewares,17,5,20,0.40476190476190477,0.0183982683982684,0.47619047619047616,0.021645021645021644
USER_1231,226,4,1292.4408,0,134.7908,16.84885,15,3.75,168.4,21.05,5.0,30.990000000000002,3.8737500000000002,May,4,1,226,0.0,남,New Jersey,24,2,Nest,Apparel,None,2,2,4,0.25,0.0625,0.5,0.125
USER_1232,58,39,9013.105,181,952.689,10.028305263157895,259,6.641025641025641,507.324,5.340252631578948,6.11,247.47,2.6049473684210525,May,29,4,105,3.0,여,New York,4,12,Apparel,Nest,Housewares,29,13,53,0.30526315789473685,0.007827260458839407,0.5578947368421052,0.014304993252361672
USER_1233,33,9,2104.0882,0,153.8462,9.049776470588236,46,5.111111111111111,215.46800000000002,12.674588235294118,5.88,63.48,3.7341176470588233,Nov,9,1,33,0.0,남,New Jersey,11,6,Apparel,Nest,Nest,5,7,5,0.29411764705882354,0.032679738562091505,0.29411764705882354,0.032679738562091505
USER_1234,28,25,4199.6385,198,408.06350000000003,9.489848837209303,109,4.36,508.065,11.81546511627907,10.23,162.49,3.778837209302326,Dec,15,2,212,1.0,남,New Jersey,21,8,Nest,Apparel,Stationery,17,8,18,0.3953488372093023,0.01581395348837209,0.4186046511627907,0.01674418604651163
USER_1235,22,5,541.3199999999999,0,51.467,3.959,18,3.6,47.516999999999996,3.655153846153846,6.92,75.5,5.8076923076923075,Dec,5,1,22,0.0,여,New Jersey,34,5,Apparel,Nest,Stationery,3,3,7,0.23076923076923078,0.046153846153846156,0.5384615384615384,0.10769230769230768
USER_1236,185,28,4448.9474,174,502.0894,11.157542222222222,133,4.75,185.412,4.120266666666667,5.56,204.86,4.552444444444445,Apr,10,5,106,4.0,남,Chicago,34,7,Apparel,Nest,Stationery,19,9,17,0.4222222222222222,0.01507936507936508,0.37777777777777777,0.013492063492063491
USER_1237,9,14,2913.7899,334,263.2139,13.853363157894739,28,2.0,193.70399999999998,10.194947368421051,4.74,103.98,5.472631578947369,Dec,6,4,169,3.0,남,New Jersey,17,3,Nest,Apparel,Nest,3,3,13,0.15789473684210525,0.011278195488721804,0.6842105263157895,0.048872180451127824
USER_1238,28,14,2929.813,137,215.97500000000002,12.704411764705883,138,9.857142857142858,3.7920000000000003,0.22305882352941178,2.35,195.32,11.489411764705881,Nov,7,7,43,6.0,여,New York,2,6,Nest,Nest,Apparel,2,0,15,0.11764705882352941,0.008403361344537815,0.8823529411764706,0.06302521008403361
USER_1239,3,34,7705.9995,189,782.9935,12.62892741935484,98,2.8823529411764706,707.6039999999999,11.412967741935482,10.65,256.45,4.136290322580645,Jun,26,2,190,1.0,남,Chicago,6,7,Nest,Apparel,Housewares,22,8,32,0.3548387096774194,0.010436432637571158,0.5161290322580645,0.015180265654648957
USER_1240,334,2,39.5146,0,4.0446,1.3482,3,1.5,0.0,0.0,0.0,13.0,4.333333333333333,Jan,2,1,334,0.0,여,California,13,2,Housewares,Apparel,None,0,2,1,0.0,0.0,0.3333333333333333,0.16666666666666666
USER_1241,171,17,7498.498699999999,0,1051.2636999999997,28.412532432432425,305,17.941176470588236,83.525,2.2574324324324326,4.86,116.99,3.1618918918918917,Jul,17,1,171,0.0,여,California,45,6,Apparel,Nest,Lifestyle,18,4,15,0.4864864864864865,0.028616852146263912,0.40540540540540543,0.02384737678855326
USER_1242,120,13,2169.8119,190,215.9319,7.997477777777778,214,16.46153846153846,174.38,6.4585185185185185,4.44,186.77,6.917407407407408,Feb,12,3,166,2.0,여,California,37,8,Stationery,Nest,Housewares,6,2,19,0.2222222222222222,0.017094017094017092,0.7037037037037037,0.05413105413105413
USER_1243,44,33,4853.0144,171,434.8354,9.059070833333333,101,3.0606060606060606,199.381,4.153770833333334,7.29,217.85,4.538541666666666,Nov,16,5,77,4.0,여,New Jersey,11,8,Nest,Apparel,Stationery,14,10,24,0.2916666666666667,0.00883838383838384,0.5,0.015151515151515152
USER_1244,125,47,7327.6516,153,880.1406,7.587418965517241,573,12.191489361702128,633.909,5.4647327586206895,9.74,445.32,3.8389655172413795,Aug,37,4,107,3.0,여,Chicago,3,12,Apparel,Stationery,Nest,54,14,48,0.46551724137931033,0.009904622157006602,0.41379310344827586,0.00880410858400587
USER_1245,262,2,184.6802,0,16.9752,8.4876,16,8.0,15.105000000000002,7.552500000000001,5.0,21.369999999999997,10.684999999999999,Apr,2,1,262,0.0,여,Chicago,16,2,Housewares,Stationery,None,1,0,1,0.5,0.25,0.5,0.25
USER_1246,192,14,2023.224,145,188.18900000000002,8.961380952380953,79,5.642857142857143,307.28499999999997,14.632619047619047,11.43,185.71,8.843333333333334,Jan,7,2,241,1.0,여,California,19,7,Nest,Apparel,Stationery,10,1,10,0.47619047619047616,0.03401360544217687,0.47619047619047616,0.03401360544217687
USER_1247,95,7,1120.2776000000001,0,96.8306,8.069216666666668,45,6.428571428571429,64.323,5.36025,12.5,62.38,5.198333333333333,Sep,7,1,95,0.0,남,Chicago,26,6,Nest,Apparel,Nest,5,1,6,0.4166666666666667,0.05952380952380953,0.5,0.07142857142857142
USER_1248,102,18,2156.6418,180,236.0388,6.3794270270270275,54,3.0,314.787,8.507756756756756,10.54,152.81,4.13,Sep,10,2,231,1.0,여,New York,48,7,Apparel,Nest,Stationery,13,10,14,0.35135135135135137,0.01951951951951952,0.3783783783783784,0.021021021021021023
USER_1249,363,5,637.5532000000001,0,61.03320000000001,8.719028571428572,8,1.6,0.0,0.0,0.0,32.5,4.642857142857143,Jan,5,1,363,0.0,여,New York,19,3,Apparel,Nest,IT,0,2,5,0.0,0.0,0.7142857142857143,0.14285714285714285
USER_1250,136,20,2481.4379,166,307.85089999999997,6.157017999999999,89,4.45,136.723,2.7344600000000003,7.0,128.49,2.5698000000000003,Aug,9,5,93,4.0,여,California,14,9,Apparel,Nest,Housewares,16,3,31,0.32,0.016,0.62,0.031
USER_1251,260,3,1376.5,0,129.0,25.8,10,3.3333333333333335,60.5,12.1,4.0,18.0,3.6,Apr,3,1,260,0.0,여,Chicago,36,1,Nest,None,None,2,2,1,0.4,0.13333333333333333,0.2,0.06666666666666667
USER_1252,36,26,7055.9974,0,644.5354,14.989195348837208,164,6.3076923076923075,405.058,9.419953488372093,6.51,186.99,4.348604651162791,Nov,26,1,36,0.0,남,Chicago,7,6,Nest,Apparel,Nest,14,5,24,0.32558139534883723,0.012522361359570662,0.5581395348837209,0.02146690518783542
USER_1253,256,1,253.47600000000003,0,39.501000000000005,39.501000000000005,7,7.0,21.945000000000004,21.945000000000004,10.0,16.47,16.47,Apr,1,1,256,0.0,남,California,34,1,Apparel,None,None,1,0,0,1.0,1.0,0.0,0.0
USER_1254,18,3,903.0525,0,48.9795,9.7959,9,3.0,6.117,1.2234,6.0,32.480000000000004,6.496,Dec,3,1,18,0.0,여,New York,42,2,Nest,Nest,None,1,0,4,0.2,0.06666666666666667,0.8,0.26666666666666666
USER_1255,209,38,7152.2753,1,721.6913,9.886182191780822,886,23.31578947368421,664.896,9.108164383561643,9.45,333.12,4.563287671232877,Jun,38,2,105,1.0,여,Chicago,24,8,Nest,Apparel,Stationery,23,12,38,0.3150684931506849,0.00829127613554434,0.5205479452054794,0.0136986301369863
USER_1256,136,23,2853.763,151,327.521,4.42595945945946,267,11.608695652173912,218.788,2.956594594594595,9.59,207.47,2.8036486486486485,Aug,22,3,146,2.0,여,California,17,9,Apparel,Housewares,Nest,35,12,27,0.47297297297297297,0.020564042303172738,0.36486486486486486,0.015863689776733254
USER_1257,210,7,1112.1651,0,106.7121,11.856900000000001,13,1.8571428571428572,86.097,9.566333333333333,10.0,48.99,5.443333333333333,Jun,7,1,210,0.0,남,New Jersey,15,3,Nest,Apparel,Apparel,3,2,4,0.3333333333333333,0.047619047619047616,0.4444444444444444,0.06349206349206349
USER_1258,256,7,936.4895,0,90.86850000000001,5.345205882352942,71,10.142857142857142,17.989,1.0581764705882353,1.76,55.99,3.293529411764706,Apr,7,1,256,0.0,여,New Jersey,34,7,Apparel,Lifestyle,Nest,3,4,10,0.17647058823529413,0.025210084033613446,0.5882352941176471,0.08403361344537816
USER_1259,11,5,819.8172,155,96.4752,12.0594,10,2.0,109.158,13.64475,11.25,30.5,3.8125,Jul,3,2,160,1.0,여,Chicago,47,2,Nest,Apparel,None,3,1,4,0.375,0.075,0.5,0.1
USER_1260,66,6,575.0698,284,60.3498,7.543725,12,2.0,7.720000000000001,0.9650000000000001,3.75,49.47,6.18375,Oct,4,3,211,2.0,여,California,35,4,Apparel,Nest,Housewares,3,0,5,0.375,0.0625,0.625,0.10416666666666667
USER_1261,35,57,11064.5874,0,877.9974000000001,9.340397872340427,186,3.263157894736842,516.29,5.492446808510638,6.38,387.98,4.127446808510639,Nov,57,1,35,0.0,여,New York,27,8,Nest,Apparel,Nest,30,13,51,0.3191489361702128,0.005599104143337067,0.5425531914893617,0.009518477043673012
USER_1262,287,6,1068.6412,0,90.57520000000001,8.234109090909092,14,2.3333333333333335,26.394,2.3994545454545455,8.18,107.5,9.772727272727273,Mar,6,1,287,0.0,여,California,48,4,Nest,Stationery,Lifestyle,3,4,4,0.2727272727272727,0.04545454545454545,0.36363636363636365,0.06060606060606061
USER_1263,107,7,319.4206,178,37.0846,2.852661538461539,21,3.0,41.064,3.1587692307692308,9.23,60.69,4.668461538461538,Mar,4,2,231,1.0,여,New Jersey,31,5,Lifestyle,Stationery,Apparel,4,2,7,0.3076923076923077,0.04395604395604396,0.5384615384615384,0.07692307692307691
USER_1264,202,4,298.5673,0,35.101299999999995,3.5101299999999993,11,2.75,18.534,1.8534,6.0,24.0,2.4,Jun,4,1,202,0.0,여,Chicago,7,5,Apparel,Housewares,Nest,2,1,7,0.2,0.05,0.7,0.175
USER_1265,91,14,2384.939,0,190.547,7.057296296296296,42,3.0,46.598,1.7258518518518517,4.44,78.0,2.888888888888889,Oct,14,1,91,0.0,여,Chicago,9,7,Nest,Apparel,Stationery,12,3,12,0.4444444444444444,0.031746031746031744,0.4444444444444444,0.031746031746031744
USER_1266,11,33,5945.6113,1,498.5873,11.079717777777779,57,1.7272727272727273,591.006,13.133466666666665,10.67,320.24,7.116444444444444,Dec,33,2,6,1.0,여,California,25,7,Nest,Nest,Apparel,16,8,21,0.35555555555555557,0.010774410774410775,0.4666666666666667,0.014141414141414142
USER_1267,21,106,19129.1979,341,1926.4479000000001,9.04435633802817,847,7.990566037735849,1481.44,6.955117370892019,8.54,906.89,4.257699530516432,Dec,51,11,63,10.0,여,Chicago,25,12,Apparel,Nest,Stationery,78,30,105,0.36619718309859156,0.0034546904065904864,0.49295774647887325,0.0046505447781025775
USER_1268,66,14,2939.8022,0,257.4622,8.305232258064516,106,7.571428571428571,59.61000000000001,1.9229032258064518,2.26,92.92,2.99741935483871,Oct,14,1,66,0.0,여,California,44,7,Apparel,Nest,Housewares,7,8,16,0.22580645161290322,0.016129032258064516,0.5161290322580645,0.03686635944700461
USER_1269,9,8,977.6749,1,101.3939,9.217627272727272,12,1.5,187.629,17.057181818181817,13.64,52.0,4.7272727272727275,Dec,8,2,5,1.0,여,California,20,4,Apparel,Nest,Nest,5,0,6,0.45454545454545453,0.056818181818181816,0.5454545454545454,0.06818181818181818
USER_1270,223,9,1779.144,66,203.051,10.686894736842104,106,11.777777777777779,84.53699999999999,4.449315789473684,6.32,115.88000000000001,6.098947368421054,Mar,8,2,177,1.0,여,New Jersey,46,5,Apparel,Nest,Stationery,4,4,11,0.21052631578947367,0.023391812865497075,0.5789473684210527,0.06432748538011696
USER_1271,228,1,257.0944,0,40.3344,6.7224,97,97.0,30.92,5.153333333333333,10.0,6.0,1.0,May,1,1,228,0.0,여,California,4,4,Lifestyle,Apparel,Housewares,3,1,2,0.5,0.5,0.3333333333333333,0.3333333333333333
