Recency,Frequency,Monetary,Length,성별,평균구매주기,구매카테고리수,총납세액,총구매수량,총할인금액,총배송료,당월구매횟수,고유거래일수,used개수,not used개수,Used_ratio_per_F,Clicked_ratio_per_F,First_category,Second_category,Third_category,labels
29,19,3910.8063,1,여,15,4,349.02930000000003,35,480.573,136.49,19,2,11,3,0.0214424951267056,0.0253411306042884,Nest,Apparel,Nest,4
115,33,6768.8568,0,남,115,11,661.2128,442,783.906,317.7,33,1,46,10,0.0139393939393939,0.0133333333333333,Apparel,Stationery,Nest,4
83,104,17907.765,145,남,93,14,1599.135,458,1397.27,809.39,55,4,77,29,0.0038361897170187,0.0043343961737744,Apparel,Nest,Lifestyle,5
287,1,137.4,0,여,287,1,11.9,1,0.0,6.5,1,1,0,0,0.0,1.0,Nest,None,None,2
234,22,2776.2491,0,여,234,9,293.4591,175,82.36,211.96,22,1,10,10,0.0085763293310463,0.0283018867924528,Stationery,Apparel,Nest,4
30,46,6128.8421,0,여,30,9,675.1421,285,730.92,387.41,46,1,36,10,0.010163749294184,0.0087521174477696,Apparel,Nest,Stationery,4
32,12,2599.4276,144,남,160,5,224.0116,25,132.614,95.47,9,2,6,4,0.0333333333333333,0.0277777777777777,Nest,Apparel,Nest,3
136,9,1280.133,75,여,143,2,127.759,16,127.166,67.99,8,2,8,3,0.074074074074074,0.0092592592592592,Nest,Apparel,None,3
202,1,20.0712,0,여,202,1,2.8782,1,4.797,6.0,1,1,1,0,1.0,0.0,Apparel,None,None,2
156,24,4365.8502,0,여,156,10,472.1522,465,58.822,196.92,24,1,19,13,0.0106981981981981,0.0236486486486486,Apparel,Stationery,Housewares,4
353,4,654.4498,0,여,353,3,63.8528,9,13.203,26.0,4,1,3,1,0.09375,0.125,Stationery,Nest,Apparel,7
87,1,20.677200000000003,0,여,87,1,2.4462,1,1.359,6.0,1,1,1,0,1.0,0.0,Apparel,None,None,2
257,5,1031.7884,0,남,257,6,85.9154,91,9.237,43.370000000000005,5,1,3,1,0.0666666666666666,0.1111111111111111,Stationery,Apparel,Nest,7
194,5,293.736,71,여,168,1,41.976,16,13.44,32.0,4,2,6,2,0.109090909090909,0.0545454545454545,Apparel,None,None,6
193,6,1750.5882,143,여,239,5,239.9812,239,28.433,37.5,3,2,4,3,0.0392156862745098,0.0980392156862745,Apparel,Stationery,Apparel,3
257,1,355.992,0,여,257,5,43.137,36,17.385,6.0,1,1,7,0,0.4117647058823529,0.5882352941176471,Stationery,Apparel,Stationery,7
13,19,5029.3057,0,남,13,8,397.6867,55,415.071,168.43,19,1,14,5,0.017971758664955,0.0282413350449294,Nest,Apparel,Nest,4
81,38,8292.0758,1,여,41,7,591.1558,71,315.8,223.41,38,2,17,11,0.0101674641148325,0.0095693779904306,Nest,Lifestyle,Nest,4
302,5,455.1303,0,남,302,5,51.4323,14,29.681999999999995,32.5,5,1,5,1,0.0909090909090909,0.0909090909090909,Housewares,Apparel,Housewares,7
27,26,5142.0534,257,여,108,9,519.0294,267,720.026,255.69,15,5,25,7,0.0157629255989911,0.0182849936948297,Apparel,Nest,Stationery,1
270,3,1169.3172,0,남,270,2,162.70319999999998,52,54.436,79.00999999999999,3,1,8,3,0.1777777777777777,0.0888888888888888,Apparel,Stationery,None,7
69,28,3553.9516,233,남,107,7,358.5496,132,149.828,224.64,15,5,15,5,0.0121753246753246,0.0194805194805194,Apparel,Nest,Stationery,1
293,6,1141.7841,0,남,293,6,103.6911,182,123.14699999999998,93.63,6,1,6,1,0.0555555555555555,0.1018518518518518,Stationery,Nest,Lifestyle,0
4,22,3519.2121,336,남,169,10,356.2931,143,339.351,164.45,8,4,18,8,0.0199556541019955,0.0166297117516629,Apparel,Nest,Lifestyle,1
111,38,7329.1858,240,여,147,8,863.1028,564,627.217,324.62,26,4,32,5,0.0110803324099723,0.0135041551246537,Apparel,Nest,Stationery,1
193,6,516.3338,108,여,204,6,63.4038,40,85.46999999999998,49.47,3,2,6,2,0.0526315789473684,0.0964912280701754,Stationery,Apparel,Apparel,6
206,15,2969.8356,0,여,206,6,301.2346,44,225.399,90.5,15,1,8,3,0.0213333333333333,0.0373333333333333,Nest,Apparel,Apparel,0
152,4,1097.6156,100,여,176,6,105.5536,9,73.598,95.7,3,2,5,1,0.15625,0.0625,Nest,Nest,Apparel,6
256,2,53.72239999999999,0,여,256,3,6.4514,3,1.899,12.0,2,1,1,0,0.1666666666666666,0.3333333333333333,Housewares,Stationery,Apparel,2
258,3,637.287,0,여,258,4,71.637,57,5.0,18.0,3,1,1,0,0.0666666666666666,0.2666666666666666,Nest,Lifestyle,Housewares,7
277,18,2545.1353,0,남,277,7,322.4973,165,198.972,136.77,18,1,11,3,0.0218253968253968,0.0277777777777777,Apparel,Nest,Apparel,4
149,1,30.7814,0,여,149,3,3.3774,3,2.1260000000000003,6.5,1,1,1,0,0.3333333333333333,0.6666666666666666,Apparel,Lifestyle,Stationery,2
102,16,3059.0458,0,남,102,8,342.1268,492,424.221,109.98,16,1,14,2,0.0336538461538461,0.0240384615384615,Apparel,Nest,Stationery,4
87,6,562.4014000000001,0,여,87,5,46.6104,12,37.269000000000005,36.0,6,1,6,1,0.0999999999999999,0.0499999999999999,Apparel,Stationery,Nest,7
286,1,64.3082,0,여,286,1,8.8182,1,0.0,6.5,1,1,0,0,0.0,1.0,Apparel,None,None,2
58,49,6059.4901,216,여,81,10,589.6001,146,607.99,402.32,24,6,34,11,0.0086734693877551,0.0089285714285714,Apparel,Nest,Stationery,1
69,6,1262.5344,41,여,75,7,185.9294,286,131.625,36.0,5,2,5,2,0.0462962962962963,0.1018518518518518,Apparel,Stationery,Housewares,3
348,11,2054.8588,0,여,348,4,186.7158,127,83.867,106.3,11,1,9,4,0.0454545454545454,0.0252525252525252,Nest,Stationery,Lifestyle,0
62,28,7354.7338,224,남,255,9,635.6408,163,317.867,274.28,19,2,17,6,0.0106516290726817,0.0213032581453634,Nest,Apparel,Nest,1
137,2,674.7289,77,여,145,3,77.1189,177,98.63000000000002,22.86,1,2,5,2,0.2083333333333333,0.2083333333333333,Apparel,Lifestyle,Housewares,6
136,8,1246.7654,0,여,136,6,87.9274,108,36.072,108.07,8,1,5,2,0.048076923076923,0.0576923076923076,Stationery,Apparel,Nest,0
92,17,2613.2954,104,여,60,8,263.4144,93,81.199,116.0,10,5,17,6,0.0196078431372549,0.0322952710495963,Apparel,Stationery,Nest,3
202,1,179.8,0,여,202,1,15.8,2,0.0,6.0,1,1,0,0,0.0,1.0,Nest,None,None,2
47,56,8984.8274,288,여,89,11,891.5824,538,305.055,621.06,14,7,38,19,0.0055168408826945,0.009581881533101,Apparel,Stationery,Nest,5
352,7,989.1658,0,여,352,3,89.6988,14,46.11300000000001,74.96000000000001,7,1,2,3,0.0317460317460317,0.0634920634920634,Nest,Stationery,Lifestyle,7
86,23,4463.247600000001,0,남,86,8,459.4246,269,154.767,244.86,23,1,13,3,0.0166240409207161,0.0230179028132992,Nest,Apparel,Stationery,4
94,9,1914.8428,0,여,94,7,168.6288,29,464.556,81.97,9,1,10,5,0.0505050505050505,0.0353535353535353,Apparel,Nest,Nest,0
59,10,2305.2644,0,여,59,7,223.5024,180,77.45800000000001,60.0,10,1,7,4,0.025,0.0607142857142857,Apparel,Stationery,Nest,0
95,41,7564.1663,235,남,188,9,626.4643,113,367.758,294.33,21,3,19,15,0.0058660080271688,0.0138931769064526,Apparel,Nest,Nest,1
189,15,2094.5113,62,여,104,8,211.7693,46,124.278,96.48,8,3,9,4,0.025,0.0305555555555555,Nest,Housewares,Apparel,3
38,46,10343.2472,280,여,149,7,940.0492,108,646.142,326.67,17,4,28,16,0.007803790412486,0.0094760312151616,Nest,Apparel,Nest,1
78,60,10160.3904,151,여,95,8,908.8534,458,422.613,486.0,45,4,36,24,0.0050420168067226,0.0082633053221288,Apparel,Nest,Stationery,5
143,7,661.4351,0,여,143,5,45.5411,76,11.836,147.76,7,1,4,2,0.0476190476190476,0.0714285714285714,Apparel,Stationery,Housewares,7
341,5,862.8242,0,여,341,6,82.93620000000001,39,2.882000000000001,166.2,5,1,2,1,0.0333333333333333,0.15,Lifestyle,Nest,Apparel,7
330,3,867.668,33,여,198,6,121.802,178,70.754,19.5,2,2,4,2,0.0888888888888888,0.1999999999999999,Lifestyle,Stationery,Apparel,3
20,76,14262.42,119,남,51,11,1322.384,428,887.414,590.46,27,5,36,24,0.0039147455415398,0.0066333188342757,Apparel,Nest,Nest,5
288,11,1495.0318,1,남,145,9,162.18779999999998,42,111.30599999999998,241.93,11,2,15,6,0.0413223140495867,0.0330578512396694,Apparel,Housewares,Nest,0
257,2,2087.0673,0,여,257,4,327.87929999999994,96,92.852,12.0,2,1,4,1,0.2,0.25,Apparel,Stationery,Apparel,0
237,4,962.8598,91,남,209,2,107.4398,16,17.48,121.79,3,2,4,1,0.0714285714285714,0.1607142857142857,Apparel,Nest,None,6
202,1,373.2232,0,여,202,2,64.5102,61,62.66699999999999,12.99,1,1,2,0,0.6666666666666666,0.3333333333333333,Apparel,Housewares,None,7
249,51,8349.705,3,남,63,13,870.425,403,120.88,369.48,51,4,32,20,0.0056022408963585,0.0105042016806722,Apparel,Nest,Stationery,4
255,16,3674.2932,83,여,140,6,434.5762,96,147.443,200.23,10,3,15,2,0.0218023255813953,0.0377906976744186,Apparel,Nest,Housewares,3
17,263,50452.9227,337,남,34,16,5018.7417,2626,3110.059,2338.47,38,20,208,85,0.0013826477704804,0.0018546092690579,Apparel,Nest,Stationery,5
16,5,224.0404,176,남,122,4,24.2134,31,7.263,40.22,2,3,3,2,0.0461538461538461,0.123076923076923,Stationery,Apparel,Lifestyle,6
139,2,1428.2504,0,남,139,3,157.1564,24,149.876,18.99,2,1,5,0,0.3125,0.1875,Apparel,Nest,Housewares,7
339,177,39239.1025,25,남,38,15,3968.8225,1133,1030.4,1749.28,177,10,91,43,0.0017310582282333,0.0031006867165059,Nest,Apparel,Stationery,5
348,9,1622.5082,0,여,348,5,155.6082,45,11.47,82.0,9,1,2,4,0.0130718954248366,0.0718954248366013,Nest,Apparel,Housewares,7
194,4,547.0887,69,남,166,3,54.7177,7,88.59899999999999,37.99,3,2,3,1,0.15,0.05,Nest,Stationery,Apparel,6
82,28,4935.9408,230,남,135,6,496.3068,893,422.526,321.22,16,4,13,4,0.0132653061224489,0.0183673469387755,Nest,Apparel,Stationery,1
297,30,3567.35,0,여,297,10,404.351,109,343.701,288.94,30,1,24,7,0.0137931034482758,0.0155172413793103,Apparel,Nest,Stationery,4
79,6,977.3624,0,여,79,4,88.09240000000001,12,19.9,49.99,6,1,2,3,0.0416666666666666,0.0625,Nest,Housewares,Lifestyle,7
95,8,1020.2796,0,여,95,3,101.2716,13,155.112,48.0,8,1,7,0,0.0795454545454545,0.0454545454545454,Nest,Apparel,Nest,7
20,23,4201.276,291,여,301,9,329.904,53,265.348,148.45,19,2,16,7,0.0144927536231884,0.0226449275362318,Lifestyle,Nest,Apparel,1
186,23,5327.5118,58,남,151,6,536.4568,213,243.825,221.38,18,2,11,6,0.0113871635610766,0.025879917184265,Nest,Apparel,Stationery,1
287,6,706.7382,0,남,287,4,75.9172,17,106.419,147.51,6,1,7,5,0.0729166666666666,0.0416666666666666,Apparel,Stationery,Nest,0
279,1,53.58819999999999,0,남,279,1,3.5981999999999994,1,0.0,30.0,1,1,0,0,0.0,1.0,Apparel,None,None,2
353,4,1177.5974,0,남,353,4,114.4144,41,57.31700000000001,55.46,4,1,5,0,0.1388888888888889,0.1111111111111111,Nest,Stationery,Housewares,7
251,10,1988.4744,0,남,251,8,197.1784,46,107.324,69.61,10,1,9,5,0.0346153846153846,0.0461538461538461,Apparel,Nest,Stationery,0
26,54,9420.7802,306,여,159,11,958.8842,241,804.174,417.65,21,4,29,18,0.0057745917960971,0.0091596973317403,Nest,Apparel,Stationery,5
61,7,972.1536,126,남,156,7,117.2256,67,38.492,64.14,6,2,8,2,0.0634920634920634,0.0634920634920634,Apparel,Lifestyle,Housewares,3
87,9,1153.525,0,여,87,7,85.893,15,76.19800000000001,54.5,9,1,5,2,0.0462962962962963,0.0462962962962963,Apparel,Nest,Apparel,0
90,40,8064.2805,137,여,121,11,816.6595,431,366.319,324.67,21,3,38,16,0.0101063829787234,0.0106382978723404,Apparel,Nest,Stationery,1
31,56,10944.5287,237,여,84,11,1073.4707,284,663.822,383.47,20,6,33,21,0.0051242236024844,0.0094720496894409,Apparel,Nest,Stationery,5
280,33,6036.3588,79,남,146,9,618.6088,208,306.4,281.65,19,3,24,13,0.0099626400996264,0.0149439601494396,Nest,Apparel,Stationery,1
170,10,1831.9837,186,남,271,6,205.1767,42,47.623000000000005,108.74,9,2,11,2,0.0392857142857142,0.0535714285714285,Apparel,Stationery,Nest,3
361,32,6065.3614,0,여,361,8,614.0634,192,78.102,250.08,32,1,16,7,0.0086206896551724,0.0188577586206896,Nest,Apparel,Stationery,4
18,19,2007.7108,232,남,80,9,204.6158,153,111.775,247.35,8,6,12,5,0.0157894736842105,0.0302631578947368,Stationery,Apparel,Housewares,3
184,12,1126.7492,0,여,184,6,129.3892,60,119.48999999999998,79.99,12,1,13,6,0.0349462365591397,0.032258064516129,Apparel,Stationery,Nest,0
238,17,3011.4774,1,여,120,6,300.97540000000004,47,123.028,102.0,17,2,10,2,0.0202839756592292,0.0344827586206896,Nest,Apparel,Stationery,0
40,64,12614.6493,321,여,170,12,1280.2543,939,558.885,549.06,48,4,38,19,0.0056547619047619,0.0071428571428571,Nest,Apparel,Stationery,5
177,4,306.9839,185,남,182,4,23.2339,5,0.0,77.08,3,3,0,1,0.0,0.2,Apparel,Nest,Stationery,6
348,1,29.6162,0,남,348,1,3.5262,1,0.0,6.5,1,1,0,0,0.0,1.0,Apparel,None,None,2
10,2,267.934,0,남,10,1,27.318,2,45.564,13.0,2,1,1,0,0.25,0.25,Nest,None,None,7
227,11,1147.2662,8,남,81,4,129.6342,27,40.168000000000006,93.01,11,3,5,2,0.0252525252525252,0.0555555555555555,Apparel,Nest,Stationery,0
158,2,80.36860000000001,172,여,251,1,9.7866,3,3.1980000000000004,19.41,1,2,1,0,0.25,0.25,Apparel,None,None,6
256,19,7382.820000000001,0,여,256,8,981.977,208,365.907,159.89,19,1,16,4,0.0210526315789473,0.0263157894736842,Apparel,Nest,Stationery,4
176,8,973.428,182,여,180,5,90.999,60,28.111000000000004,57.99,5,3,3,2,0.0375,0.0625,Nest,Lifestyle,Apparel,6
119,39,7029.0972,209,여,179,11,711.1462,175,761.069,417.8,28,3,32,9,0.0097680097680097,0.0131257631257631,Apparel,Nest,Stationery,1
18,29,11347.7309,316,여,92,9,1675.1309,398,366.82,243.2,17,7,31,14,0.0131971051511281,0.0153256704980842,Apparel,Stationery,Nest,1
342,23,4980.0754,0,남,342,6,435.70040000000006,88,133.69500000000002,242.55,23,1,13,3,0.0161490683229813,0.0236024844720496,Nest,Apparel,Stationery,4
42,45,5208.4909,262,여,141,12,499.4449,224,312.30400000000003,342.11,23,4,28,13,0.0067632850241545,0.0123188405797101,Apparel,Nest,Housewares,1
333,26,5108.8684,0,여,333,9,477.62840000000006,328,222.51,233.79,26,1,18,10,0.0144230769230769,0.016025641025641,Nest,Stationery,Housewares,4
359,31,8632.9565,0,남,359,10,887.9805,1202,279.97400000000005,497.3,31,1,33,10,0.0125237191650853,0.0159392789373814,Stationery,Nest,Apparel,4
226,3,135.42759999999998,0,여,226,5,18.2296,8,12.842,18.0,3,1,3,0,0.1428571428571428,0.1904761904761904,Apparel,Stationery,Lifestyle,7
19,35,13530.6973,258,남,133,15,1107.9153,1397,430.488,320.93,20,4,32,14,0.0102728731942215,0.0138041733547351,Apparel,Stationery,Apparel,5
341,33,5826.4424,0,남,341,9,587.0824,165,157.09,296.73,33,1,21,10,0.0097902097902097,0.0158508158508158,Nest,Apparel,Stationery,4
258,4,582.2221000000001,0,여,258,4,53.5391,20,8.747,44.89,4,1,2,1,0.0416666666666666,0.1875,Apparel,Stationery,Nest,7
203,7,690.7330000000001,0,남,203,5,79.073,26,90.02999999999999,42.0,7,1,6,2,0.0571428571428571,0.0666666666666666,Apparel,Stationery,Nest,7
111,11,1924.29,1,여,56,6,194.229,53,268.929,110.0,11,2,4,2,0.0279720279720279,0.0489510489510489,Nest,Apparel,Housewares,0
172,8,1068.9673,58,여,144,6,106.2303,35,115.673,55.88,4,2,8,0,0.0833333333333333,0.0416666666666666,Nest,Stationery,Apparel,3
268,17,4457.6111,0,여,268,9,577.6180999999999,295,159.167,195.73,17,1,15,6,0.023219814241486,0.0263157894736842,Apparel,Nest,Stationery,4
235,18,3264.0750000000003,1,여,118,5,389.475,386,248.86,126.23,18,2,13,7,0.0180555555555555,0.0277777777777777,Apparel,Stationery,Nest,4
70,5,504.974,0,여,70,5,40.074,44,5.420000000000001,30.0,5,1,4,2,0.0666666666666666,0.1,Stationery,Lifestyle,Nest,7
349,13,1845.5738,0,남,349,5,178.32680000000002,34,32.14300000000001,84.5,13,1,5,8,0.0137362637362637,0.0412087912087912,Nest,Stationery,Apparel,0
40,23,3206.9857,203,여,223,10,326.4237,111,216.658,194.22,13,2,17,3,0.0184782608695652,0.0217391304347826,Stationery,Nest,Apparel,1
18,1,29.5808,0,남,18,1,3.5207999999999995,1,0.0,6.5,1,1,0,0,0.0,1.0,Housewares,None,None,2
142,3,55.283,0,여,142,1,6.471,5,5.138,18.0,3,1,3,0,0.1999999999999999,0.1333333333333333,Apparel,None,None,2
88,7,563.0581999999999,145,남,189,3,49.5962,43,4.438000000000001,56.49,5,2,2,2,0.0357142857142857,0.0714285714285714,Stationery,Apparel,Nest,6
18,95,16058.3329,328,남,112,13,1549.4899,716,689.817,1004.99,53,6,54,23,0.0034872457216661,0.0055537617048756,Nest,Apparel,Stationery,5
275,28,4927.2804,0,여,275,10,537.1374000000001,292,660.747,244.49,28,1,25,4,0.0135281385281385,0.020021645021645,Nest,Apparel,Stationery,4
220,3,922.4764,0,여,220,2,85.4964,8,0.0,18.0,3,1,0,1,0.0,0.2777777777777778,Nest,Apparel,None,2
205,5,792.0426,0,여,205,3,97.3116,105,47.889,30.0,5,1,2,0,0.08,0.12,Apparel,Nest,Housewares,7
26,50,9560.4815,297,여,124,11,981.0835,242,622.3919999999999,578.51,16,5,33,15,0.006875,0.01,Apparel,Nest,Stationery,5
91,6,1312.6156,180,남,225,3,114.9346,13,47.289,37.5,3,2,5,1,0.0757575757575757,0.0757575757575757,Apparel,Nest,Nest,6
158,3,123.1568,0,여,158,2,14.5098,5,3.863,31.9,3,1,2,0,0.1333333333333333,0.1999999999999999,Apparel,Lifestyle,None,2
194,17,1951.985,53,여,100,5,201.321,28,52.766000000000005,122.98,16,3,7,4,0.0187165775401069,0.0294117647058823,Apparel,Nest,Housewares,3
116,33,5290.838,0,여,116,11,526.436,220,547.6379999999999,287.89,33,1,32,16,0.0125934671389216,0.0114128295946477,Apparel,Nest,Lifestyle,4
263,4,607.7586,0,남,263,5,61.0906,73,7.392,33.25,4,1,6,1,0.1071428571428571,0.125,Stationery,Apparel,Housewares,7
363,12,2052.0884,0,여,363,3,186.83740000000003,15,43.019000000000005,78.0,12,1,4,0,0.0256410256410256,0.0576923076923076,Nest,Apparel,Lifestyle,7
45,19,3221.3382,177,여,99,7,316.7552,122,91.207,127.99,9,4,8,8,0.0116959064327485,0.0292397660818713,Apparel,Nest,Stationery,3
73,32,5542.3096000000005,206,남,97,11,643.5276,541,544.558,238.86,16,5,30,8,0.0148809523809523,0.0124007936507936,Apparel,Nest,Stationery,1
124,15,2394.8058,236,남,298,7,204.3918,94,138.746,127.97,10,2,9,5,0.0206896551724137,0.0344827586206896,Apparel,Nest,Stationery,3
124,12,1773.003,140,남,101,5,162.214,35,27.541,100.68,6,4,5,2,0.0198412698412698,0.0555555555555555,Apparel,Nest,Stationery,3
32,12,1417.216,103,여,119,6,170.116,93,78.41,116.95,9,2,8,1,0.0317460317460317,0.0476190476190476,Apparel,Housewares,Stationery,3
168,11,1631.0406,6,여,90,5,153.9656,23,52.965,103.92,11,2,5,2,0.0284090909090909,0.0511363636363636,Nest,Apparel,Housewares,0
258,14,2303.5554,22,여,100,5,222.81240000000005,40,191.397,102.36,13,3,5,5,0.0198412698412698,0.0317460317460317,Nest,Apparel,Lifestyle,3
122,19,3103.3164,0,여,122,6,410.9344,160,449.708,154.57,19,1,18,2,0.0242914979757085,0.0256410256410256,Apparel,Stationery,Nest,4
105,33,3802.0027,217,여,89,9,423.9207,114,238.328,250.12,10,6,21,6,0.0088383838383838,0.0189393939393939,Apparel,Nest,Lifestyle,1
298,1,139.0746,0,남,298,1,16.8246,13,0.0,28.78,1,1,0,0,0.0,1.0,Housewares,None,None,2
168,77,11955.5212,80,여,54,14,1276.0142,374,451.093,514.16,41,6,55,17,0.0046082949308755,0.006954335986594,Apparel,Nest,Stationery,5
106,120,21285.1886,213,남,106,15,2307.4696,1230,1191.531,1214.95,50,5,77,45,0.0025666666666666,0.0042666666666666,Apparel,Nest,Housewares,5
285,12,1871.8044,1,여,143,6,219.0344,151,117.51,78.0,12,2,7,6,0.0194444444444444,0.0472222222222222,Apparel,Housewares,Nest,0
48,45,11195.9065,1,여,25,11,999.9065,165,1017.84,353.73,45,2,29,15,0.007764390896921,0.010441767068273,Nest,Apparel,Nest,4
78,10,1786.5532,0,남,78,5,170.3812,31,88.138,87.97,10,1,6,2,0.0333333333333333,0.0555555555555555,Nest,Apparel,Housewares,0
222,1,41.8484,0,남,222,1,5.4684,2,0.0,6.0,1,1,0,0,0.0,1.0,Housewares,None,None,2
71,5,645.2632,284,여,213,5,57.775200000000005,17,2.492,31.5,3,3,3,2,0.06,0.1,Nest,Stationery,Housewares,6
33,24,4538.5686000000005,0,여,33,8,395.5786,259,80.29,171.97,24,1,12,9,0.0119047619047619,0.0208333333333333,Apparel,Stationery,Nest,4
317,34,3698.0073,0,여,317,5,417.0593,151,185.562,279.92,34,1,18,7,0.0096256684491978,0.0160427807486631,Apparel,Nest,Stationery,4
79,8,874.8654,0,여,79,4,74.51140000000001,19,7.366,54.99,8,1,6,3,0.05,0.05,Apparel,Housewares,Nest,7
209,29,4380.7084,126,여,153,8,438.4334,123,119.155,285.83,20,3,13,7,0.0101880877742946,0.018808777429467,Apparel,Nest,Stationery,1
140,9,1398.5534,0,남,140,4,126.8934,16,100.35,54.0,9,1,5,0,0.037037037037037,0.074074074074074,Nest,Apparel,Stationery,0
172,13,2898.5416,22,남,108,7,275.7326,232,105.381,118.76,11,2,9,5,0.0209790209790209,0.0442890442890442,Apparel,Stationery,Stationery,3
12,15,3212.2585,235,여,241,5,266.2115,43,100.133,141.81,10,2,12,2,0.0228571428571428,0.04,Apparel,Nest,Nest,3
110,13,1806.2293,39,여,94,8,187.1793,63,283.58,85.49,9,2,17,6,0.0373626373626373,0.0263736263736263,Lifestyle,Nest,Apparel,3
104,6,488.8673,23,남,75,7,35.9453,15,10.798000000000002,49.98,5,2,3,2,0.0499999999999999,0.0833333333333333,Lifestyle,Apparel,Stationery,6
269,1,15.572,0,여,269,1,1.5119999999999998,3,0.8399999999999999,6.5,1,1,1,0,1.0,0.0,Apparel,None,None,2
20,15,2237.2684,129,여,139,6,226.8964,54,250.888,137.23,10,2,11,4,0.0271604938271604,0.0296296296296296,Apparel,Nest,Apparel,3
23,17,4774.358,0,여,23,7,477.218,457,544.05,114.99,17,1,9,2,0.0230179028132992,0.0306905370843989,Nest,Nest,Apparel,4
108,21,3023.2441,0,여,108,8,351.2631,327,318.969,187.7,21,1,9,12,0.0099667774086378,0.0243632336655592,Apparel,Nest,Stationery,4
219,12,1226.9422,83,여,192,5,158.9462,97,100.184,117.59,6,2,9,2,0.03125,0.0451388888888888,Apparel,Lifestyle,Nest,3
87,32,4459.836,107,남,60,7,426.742,149,592.6959999999999,222.19,15,5,25,6,0.0130208333333333,0.0151041666666666,Apparel,Nest,Lifestyle,1
256,2,112.19,78,여,206,3,11.535,38,9.075,18.98,1,2,3,0,0.5,0.0,Apparel,Housewares,Stationery,6
130,11,1121.9664,28,여,93,5,113.5344,55,65.048,104.06,10,2,9,4,0.0371900826446281,0.0371900826446281,Apparel,Nest,Stationery,3
123,13,2731.172,227,남,192,3,279.49,40,112.338,82.0,5,3,7,2,0.0316742081447963,0.0361990950226244,Nest,Apparel,Housewares,3
202,2,145.0712,55,여,156,2,14.7782,2,16.697,12.0,1,2,2,0,0.5,0.0,Nest,Apparel,None,6
108,1,85.60000000000001,0,여,108,1,9.95,50,29.85,6.0,1,1,1,0,1.0,0.0,Stationery,None,None,2
34,27,6644.164,301,남,212,10,565.0160000000001,140,126.972,312.81,14,3,15,12,0.0106837606837606,0.0178062678062678,Nest,Apparel,Stationery,1
33,30,8293.819,147,여,109,7,704.961,86,289.592,185.5,16,3,15,8,0.009090909090909,0.0193939393939393,Nest,Apparel,Nest,1
18,6,2350.3748,0,남,18,4,296.8788,117,397.644,54.6,6,1,8,5,0.0634920634920634,0.0634920634920634,Apparel,Nest,Stationery,0
179,2,70.8536,0,남,179,2,8.7936,4,0.0,12.5,2,1,0,2,0.0,0.25,Apparel,Stationery,None,2
270,3,678.7202,0,여,270,4,51.2202,46,11.19,94.35,3,1,3,1,0.1428571428571428,0.1428571428571428,Apparel,Stationery,Apparel,7
87,19,2631.9586,105,남,99,11,277.1706,141,230.312,222.05,10,3,16,3,0.0210526315789473,0.0276315789473684,Apparel,Nest,Stationery,1
194,2,128.52339999999998,76,남,173,2,18.0264,10,3.563,12.5,1,2,3,1,0.1875,0.25,Apparel,Stationery,None,6
69,1,333.8,0,여,69,1,29.8,2,0.0,6.0,1,1,0,1,0.0,0.0,Nest,None,None,2
82,53,7000.0783,73,여,114,13,583.1923,155,283.754,337.87,31,2,38,13,0.0070292267850536,0.0094339622641509,Apparel,Nest,Stationery,1
